base_currency,target_currency,pair_base_risk,markup_percent,amount_inr,money_at_stake_inr,is_risky
GBP,INR,0.2,-0.01799867154566058,720.9737980356508,-12.976570583871107,0
EUR,INR,0.15,0.018293048665582203,1501.6641281161797,27.47001497498834,0
AED,INR,0.4,0.03361402863779054,946.3518598152058,31.810698517254664,0
GBP,INR,0.2,0.04592827449038235,1626.5626415584468,74.70521547729774,1
EUR,INR,0.15,-0.008791397252759825,519.5004132148279,-4.5671345055444315,0
EUR,INR,0.15,0.06388736156184714,82.85725232622418,5.293531237386684,1
THB,INR,0.35,0.028659331045634312,637.5417521688241,18.27152013082008,0
THB,INR,0.35,0.04964197932751898,2094.6163146409585,103.98089979049045,0
EUR,INR,0.15,0.016303564893277674,1694.1856574168357,27.62126580695568,0
AED,INR,0.4,0.02104772305410507,815.671958730546,17.16803749035995,0
AED,INR,0.4,0.04925948936458271,243.1163415607517,11.975786841468105,0
KRW,INR,0.3,0.000460411283789491,1088.2333524537603,0.5010349148657774,0
KRW,INR,0.3,0.06158868306335984,718.0750389505624,44.22529598963597,1
THB,INR,0.35,0.0325441171985071,611.0869302487577,19.8872846764915,0
EUR,INR,0.15,0.00628176030456516,1184.094300894711,7.43819657622223,0
EUR,INR,0.15,0.013600772549480656,679.7616167810097,9.245283137705746,0
AED,INR,0.4,-0.006207092732576391,827.0828677533684,-5.133780057670373,0
THB,INR,0.35,-0.03,2727.7196065031853,-81.83158819509556,0
KRW,INR,0.3,-0.012539999677709355,50.10098333669648,-0.6282663148950957,0
AED,INR,0.4,0.02537959187024546,404.81406286692163,10.274015698898358,1
GBP,INR,0.2,0.0420088005209284,4229.117552297319,177.66015563401504,0
AED,INR,0.4,-0.019393176542561306,792.4712362192153,-15.368534588901046,0
EUR,INR,0.15,0.02666356329956577,1492.9698471753213,39.80789602450221,0
USD,INR,0.15,0.013432346883733048,339.45816152807464,4.5597197781593835,0
USD,INR,0.15,0.010221836471310313,5479.280416632604,56.00830839927152,0
USD,INR,0.15,0.021259796453874946,1509.9273986306246,32.100749155015976,0
AED,INR,0.4,0.08674656656474475,7094.178007170664,615.3955847211782,1
USD,INR,0.15,0.000758366300603934,1289.2468476447502,0.9777213624136329,0
EUR,INR,0.15,0.02110291065421037,349.41316014465116,7.373634699937873,0
EUR,INR,0.15,0.09924146763846058,370.8838215730629,36.807054776271706,1
EUR,INR,0.15,0.03940564266896323,142.41618188989872,5.6120011738314215,0
THB,INR,0.35,0.035843348113786366,1679.8214330687406,60.21042439448235,1
THB,INR,0.35,-0.029661304672030653,250.75917619528232,-7.4378443244356856,1
AED,INR,0.4,0.044312433430436345,263.52121260596886,11.677266191109858,0
THB,INR,0.35,-0.011485954669882776,3641.681842509752,-41.8281925652022,0
GBP,INR,0.2,0.02301891933453653,134.17681504511944,3.088605282088632,0
KRW,INR,0.3,0.0791637676748698,778.9484170414487,61.66449151737683,1
AED,INR,0.4,0.09133884812407152,187.68213374710734,17.142669909928713,1
EUR,INR,0.15,0.03256695356748121,980.790586163598,31.941361479012578,0
AED,INR,0.4,0.06370598004894101,328.9115220213701,20.953630859760228,0
KRW,INR,0.3,0.0012044800846468962,1109.2064582544142,1.3360170887291607,0
AED,INR,0.4,-0.00882972281971166,466.57698026508467,-4.1197454097987745,0
KRW,INR,0.3,0.038166989777745707,1896.1590815947898,72.37068428420802,1
THB,INR,0.35,-0.0004036304127931923,1146.274086114113,-0.4626710825523787,0
KRW,INR,0.3,0.0058692030212088115,284.1540082860067,1.667757563920824,0
GBP,INR,0.2,-0.03,355.0557543812144,-10.651672631436432,0
THB,INR,0.35,-0.011664263860637415,1011.1208250892461,-11.793980098826378,0
EUR,INR,0.15,0.021137863426604564,326.8142137861522,6.9081542168848316,0
THB,INR,0.35,0.02316463407223509,2498.931625217983,57.88683666971029,0
EUR,INR,0.15,0.05545397091689468,1506.4048305068968,83.53612965999912,0
USD,INR,0.15,0.02424902081469211,651.2109360439832,15.79122754288568,0
THB,INR,0.35,-0.006684601359003206,1024.7020245298697,-6.849724545745704,0
KRW,INR,0.3,0.012548791972479956,877.2562192481472,11.008505801909266,0
THB,INR,0.35,-0.008580909169452358,2040.174592601208,-17.506552868935433,0
THB,INR,0.35,0.06679605073528784,884.5213367967233,59.08253208911855,1
GBP,INR,0.2,0.016537964918145756,447.2095946592474,7.395936587532817,0
AED,INR,0.4,0.011347130520840704,157.2235945538485,1.7840366483582586,0
EUR,INR,0.15,-0.0007482992731052008,3691.119115116762,-2.762061750786585,0
USD,INR,0.15,0.0258520234188244,1084.5024758147247,28.036583402535307,0
GBP,INR,0.2,-0.03,341.6522638645488,-10.249567915936463,0
AED,INR,0.4,0.02488308219731661,123.09647246875734,3.06301964263981,0
EUR,INR,0.15,0.049280549691754216,3557.834787258978,175.33205402856785,1
AED,INR,0.4,0.01334082982971835,167.84005996311365,2.239125678577623,0
AED,INR,0.4,0.034155396231039976,553.9857015549728,18.921601142940755,1
KRW,INR,0.3,-0.01023917005223931,6517.823488415735,-66.73710306836834,0
GBP,INR,0.2,0.04366676190989336,963.5090110281334,42.07331858260232,0
EUR,INR,0.15,-0.0004362242263829825,2184.6161470073557,-0.9529824886720557,0
EUR,INR,0.15,0.03355733072008327,2089.1289310974084,70.10559045772979,0
EUR,INR,0.15,-0.012199073415040543,2283.4909507244506,-27.8564737504683,0
AED,INR,0.4,0.0060586830229134156,67.23041827308477,0.40732779381450657,0
USD,INR,0.15,-0.013113995705104185,922.2561317226945,-12.094462950417414,0
EUR,INR,0.15,-0.0030473934402060147,2450.366767661915,-7.4672316138717365,0
KRW,INR,0.3,0.008967147427056878,4129.160840176972,37.026794003896946,0
EUR,INR,0.15,0.04061596828037938,419.8201382490474,17.051401418587794,0
AED,INR,0.4,0.13177690867509806,180.53735782804245,23.79065491494945,1
EUR,INR,0.15,0.029961925261131173,1240.6449557402373,37.17211143948838,0
THB,INR,0.35,0.0196314454213395,54.84424179939516,1.0766717395595724,0
USD,INR,0.15,0.002151195327103483,629.2984750211374,1.3537439388188186,0
AED,INR,0.4,0.02777722135519644,1146.5577961580948,31.8481897004096,0
USD,INR,0.15,0.023230251097775857,466.5571160677154,10.838238957707183,0
GBP,INR,0.2,0.021500567469857925,899.3802624779177,19.337186014464997,0
THB,INR,0.35,0.08737695874330505,807.015331737573,70.51454534644856,1
USD,INR,0.15,-0.011773081746750258,272.13346112476916,-3.203849483847991,0
KRW,INR,0.3,-0.016965838438963134,884.0383676667428,-14.99845211967865,0
AED,INR,0.4,0.024550683840431707,433.2683363474842,10.63703394373691,0
THB,INR,0.35,0.08419144554320347,111.04248001635945,9.348826909279586,1
AED,INR,0.4,0.03562658240127795,1042.2607304318315,37.13218779634579,0
GBP,INR,0.2,0.0628108596132212,822.7555592110618,51.677983925603314,0
EUR,INR,0.15,0.018619374314807362,316.07276659348923,5.885077151920916,0
GBP,INR,0.2,0.006591191008350695,1153.8922481284017,7.60552421046949,0
USD,INR,0.15,-0.024290427226080227,452.861067148238,-11.000188795089306,0
THB,INR,0.35,0.027169387226191624,2004.7810153607757,54.46867171005453,0
KRW,INR,0.3,0.013310626066818418,347.6460236442454,4.627386224344865,0
THB,INR,0.35,0.022051268207507753,1485.4851350824624,32.756831131969264,0
EUR,INR,0.15,0.015912138387450685,100.9776364445184,1.6067701251428606,0
GBP,INR,0.2,0.03847276528700119,46.010861972431776,1.7701650933179764,0
KRW,INR,0.3,0.01994737733664871,376.7092021320521,7.514360601115914,0
EUR,INR,0.15,0.05702034275689542,2268.5127852406595,129.3513765628219,0
KRW,INR,0.3,0.02359135320701517,4547.252802416597,107.2758469833995,0
KRW,INR,0.3,0.027454842496998907,1635.070593279907,44.89060560997441,0
GBP,INR,0.2,-0.01702848331683223,1269.6957099791612,-21.6209922148336,0
EUR,INR,0.15,0.04766462115333936,788.4316034157331,37.58029368213082,0
GBP,INR,0.2,0.010374928307886326,1501.561228352214,15.578590094055947,1
KRW,INR,0.3,0.03603493459781762,966.5475557789816,34.82947795817608,1
KRW,INR,0.3,0.015044760789629751,1966.5155482269975,29.585756012162786,0
EUR,INR,0.15,0.029098634092886655,630.2373876556254,18.339047135047803,0
GBP,INR,0.2,-0.015352273454442589,254.01906121147724,-3.899770090359389,0
AED,INR,0.4,0.04063524994961752,151.5887094959418,6.159845099907554,1
EUR,INR,0.15,-0.008487343825554652,1867.4570340691307,-15.84974992759524,0
THB,INR,0.35,0.03645340281418555,457.10224171013925,16.662932144326913,0
KRW,INR,0.3,0.023349560150803892,41.5377804915976,0.9698889041194466,0
GBP,INR,0.2,0.025606728858520632,2627.6835259508784,67.2863795750256,0
EUR,INR,0.15,0.018143125856090746,1855.2383229659577,33.6598223866141,0
AED,INR,0.4,0.06814880717455273,429.77904508522136,29.28892927117615,1
USD,INR,0.15,0.047298576479041024,69.93407513059215,3.3077822010553137,0
USD,INR,0.15,0.06329807265564645,1118.51128793281,70.7996087697317,1
EUR,INR,0.15,0.0900786674236948,467.4024606507854,42.10299080597869,1
THB,INR,0.35,-0.01197871510674379,282.55109159089875,-3.3845990292668473,0
THB,INR,0.35,0.04550677713168656,832.5412128647564,37.88626742678049,0
THB,INR,0.35,0.02141510446382084,253.45192141383595,5.427699373633407,0
USD,INR,0.15,0.014585486475530068,124.13975753254796,1.8106387545665603,0
THB,INR,0.35,0.015842873682367815,314.70310541071956,4.985801546470913,0
AED,INR,0.4,0.05482039383670012,5175.62768205886,283.72994788259405,1
USD,INR,0.15,0.03866218610024878,483.207584893739,18.6818615722135,1
USD,INR,0.15,0.05294119216702017,1001.6616548428725,53.02916215537194,0
THB,INR,0.35,0.07506617754431656,154.14098424631578,11.570774490289642,1
EUR,INR,0.15,-0.0074638262345679395,36.16379382410656,-0.2699202730858726,0
THB,INR,0.35,0.014225863871623279,619.08395006591,8.80700399874446,0
AED,INR,0.4,-0.0212506413896901,959.9118227101859,-20.398741910137943,0
GBP,INR,0.2,0.0899599548322971,1107.541856911691,99.63441542265417,0
EUR,INR,0.15,0.024999555064388966,458.91202112238545,11.472596341759107,0
THB,INR,0.35,0.0332040708377529,202.1332031329357,6.711645195487893,0
AED,INR,0.4,0.022389892872442328,845.6592850248383,18.9342207982923,0
AED,INR,0.4,0.022182829076332903,1722.0801206333242,38.20060897175978,0
EUR,INR,0.15,-0.005034289112549387,104.83387975987675,-0.5277640595014591,0
USD,INR,0.15,0.00877301989432953,1426.5084350957363,12.514786880523781,0
EUR,INR,0.15,-0.024893387651720243,892.4631802732596,-22.21643191142934,0
KRW,INR,0.3,0.020523360553107186,550.4323555271827,11.296721692580451,0
EUR,INR,0.15,0.018348626199975984,421.62253213890995,7.736194239704219,0
EUR,INR,0.15,0.0054648491320702505,2074.3122494888644,11.33580349626191,0
AED,INR,0.4,-5.524308777510312e-07,336.4327002778534,-0.00018585581191864415,0
KRW,INR,0.3,-0.009113672627687785,1443.8875154099758,-13.159118126652022,0
USD,INR,0.15,0.05091210464082995,312.4401472374432,15.906985470149026,0
THB,INR,0.35,0.07178839453356127,2443.0272373740613,175.38100317284537,1
AED,INR,0.4,-0.03,467.3250985991745,-14.019752957975236,0
AED,INR,0.4,0.024833414990784085,910.7137645341024,22.616132852494587,0
EUR,INR,0.15,0.0037597296917442546,1505.8854301681147,5.66172216416813,0
USD,INR,0.15,-0.015757691264333643,850.2597327154709,-13.398130362625235,0
AED,INR,0.4,0.0089584557963332,958.3644327305757,8.585465407394805,0
AED,INR,0.4,0.013582166797050634,268.2350261836463,3.643212866437528,0
EUR,INR,0.15,0.1116408945864803,117.2011245702106,13.084438393559827,1
KRW,INR,0.3,-0.00869360078341625,1383.9224905213343,-12.03126964778364,0
THB,INR,0.35,-0.03,776.9892336177716,-23.309677008533146,0
EUR,INR,0.15,0.03405804643830213,427.9589832057418,14.575446923709716,0
THB,INR,0.35,0.12390621227069984,2423.0170258351086,300.2268619386448,1
EUR,INR,0.15,-0.017984771993647744,376.97552783307594,-6.77981891526288,0
THB,INR,0.35,0.10252072714744873,1119.4376724590659,114.76556417675097,1
KRW,INR,0.3,-0.03,113.13288159519887,-3.393986447855966,0
THB,INR,0.35,-0.009286178964703953,447.78636726260453,-4.158224344355197,0
AED,INR,0.4,0.006311545297496205,355.58395444476236,2.2442842355409445,0
EUR,INR,0.15,0.041088640027445174,1848.7408990466386,75.96224930494269,0
AED,INR,0.4,-0.01402415095802693,317.8008712215385,-4.456887392603332,0
AED,INR,0.4,0.036426085479134146,288.5891540355773,10.512173193250948,0
GBP,INR,0.2,0.03784731461320063,3541.5590371539697,134.0384991003902,0
EUR,INR,0.15,0.04234751983843118,80.48598158923069,3.408381702065553,0
EUR,INR,0.15,0.004273581946457759,1108.1505440498147,4.735772159008631,0
GBP,INR,0.2,0.055123921770374604,314.491367365206,17.335997532097753,1
USD,INR,0.15,0.11076190905656719,173.02209899864604,19.164257994064396,1
THB,INR,0.35,0.009268566596432368,1148.9472660873896,10.649094251519871,0
AED,INR,0.4,0.029135768230877386,2663.4109660573,77.60052461062273,0
USD,INR,0.15,0.05636179318779999,203.04083518357572,11.443745561294879,1
GBP,INR,0.2,0.007361876530726147,482.2009303864115,3.5499037125060355,0
THB,INR,0.35,-0.0028178292488803304,165.01008005488754,-0.4649702299387469,0
EUR,INR,0.15,0.05432459630242556,1520.8858552403703,82.62151010800235,0
AED,INR,0.4,0.027448486982357183,408.8098927104695,11.221213018322159,1
USD,INR,0.15,0.016540631589519274,893.674171785961,14.78193523658034,0
USD,INR,0.15,0.03177043879658661,1623.2941741242746,51.57276820787087,0
EUR,INR,0.15,0.019372692157519394,143.06018639105437,2.7714609509512416,0
GBP,INR,0.2,0.021413000368068695,1929.538053765591,41.317199055485155,1
AED,INR,0.4,0.0037058293232407743,499.62868843973786,1.8515386443523094,0
EUR,INR,0.15,-0.02311586286188494,496.11323011068947,-11.468085391205463,0
AED,INR,0.4,0.09397217854140051,144.3287174102688,13.56288400112912,1
USD,INR,0.15,0.02447298266466076,613.3909031124019,15.011504938530422,0
THB,INR,0.35,0.03358257167547139,168.7804146615229,5.668080372786376,0
GBP,INR,0.2,0.09663269262946228,266.58325255148924,25.760657503970375,1
AED,INR,0.4,0.009635997909520591,746.2401671209266,7.190768690377545,0
AED,INR,0.4,0.01879816024889193,107.16640606349105,2.0145312744793284,0
EUR,INR,0.15,0.007868963603958024,740.1550847926383,5.824253423517735,0
AED,INR,0.4,-0.007725666321070164,1520.0267429346513,-11.743219415016211,0
USD,INR,0.15,-0.00035526952318831566,214.06861138597432,-0.07605205349667994,0
GBP,INR,0.2,-0.007341966073278245,679.0648663061761,-4.985671209975172,0
KRW,INR,0.3,-0.005041729427686038,722.5575518796358,-3.6429396725083403,0
AED,INR,0.4,-0.03,249.56632067209773,-7.486989620162932,0
AED,INR,0.4,0.016011934747289444,325.15051862633715,5.2062888872922315,0
USD,INR,0.15,0.04340568124061517,866.9280832114147,37.62960403841217,0
EUR,INR,0.15,0.05218897156594957,2286.992679189263,119.35579590574328,1
THB,INR,0.35,0.010952447651142514,2217.3091526975013,24.284962421318546,0
EUR,INR,0.15,0.033987401914986025,429.2046997131501,14.58755263295172,0
AED,INR,0.4,0.11132008603187327,382.73192261113394,42.60575055221569,1
THB,INR,0.35,0.04330572137370417,317.3977399149378,13.745138089399719,1
AED,INR,0.4,0.03693437715269448,320.0835449498406,11.822086369548849,1
USD,INR,0.15,0.005608451700256839,580.0456619302574,3.253158078879356,0
EUR,INR,0.15,0.010127134903205852,4157.041244850846,42.0989174847953,0
THB,INR,0.35,0.004197071276340152,537.7500650778633,2.2569753519883475,0
AED,INR,0.4,0.04418597607907652,562.0867458237376,24.83635150533363,0
USD,INR,0.15,0.03399862624306604,307.14440925219947,10.442487972812843,0
GBP,INR,0.2,0.023476037418818974,451.95636395939647,10.610144511984158,0
AED,INR,0.4,0.05793307485343516,406.733766671373,23.563337749992282,0
EUR,INR,0.15,0.017241563921487485,676.2725935570301,11.65999715016366,1
AED,INR,0.4,0.008619552258178228,7996.516958844676,68.92639581017012,0
THB,INR,0.35,0.02697030989994733,362.84628058219226,9.786076633344967,1
GBP,INR,0.2,-0.009115515454124817,1177.806172035419,-10.736310363152455,0
THB,INR,0.35,0.022602345798598548,799.8138036619475,18.077668164859745,0
THB,INR,0.35,0.01337720808876685,5351.899692047262,71.59347585072344,0
EUR,INR,0.15,0.017114021283138527,281.50524878290724,4.81768681898588,0
KRW,INR,0.3,0.013731637759832447,4510.997824235796,61.94338805779826,0
AED,INR,0.4,-0.03,659.1509384009051,-19.774528152027155,0
THB,INR,0.35,0.004228397220051618,108.81711779754211,0.46012199838915646,0
EUR,INR,0.15,0.029655294908612906,179.034220822255,5.309312617217698,1
EUR,INR,0.15,0.01654588301428843,696.5799912027528,11.52553104453481,0
EUR,INR,0.15,0.058752195862578016,1814.6685399377327,106.61576148408015,0
AED,INR,0.4,0.039572373471948134,104.23564038692335,4.124851690479011,0
EUR,INR,0.15,0.04829767073789392,451.4569730462384,21.804320236513473,0
THB,INR,0.35,0.07848554825990892,1816.1264813976477,142.53968260183365,1
GBP,INR,0.2,0.031151692793206724,4054.983389111169,126.31959681914738,0
EUR,INR,0.15,0.04793077562525613,93.9587770488895,4.503517060753788,0
KRW,INR,0.3,0.028779805036957325,2942.892606711535,84.6958754658611,1
EUR,INR,0.15,0.04303027815193941,95.90117684750578,4.126654314846506,0
EUR,INR,0.15,0.03249623085392898,260.64126121888404,8.469858594628061,0
THB,INR,0.35,0.030213518958054825,210.66707075239515,6.364993536015368,0
USD,INR,0.15,-0.03,714.1662616945016,-21.42498785083505,0
EUR,INR,0.15,0.015107997099707995,160.04317158747304,2.417931772171612,0
AED,INR,0.4,0.003907769426455553,792.2836062001049,3.0960616533907217,0
USD,INR,0.15,-2.800765427273845e-05,7985.311835221339,-0.22364985314088584,0
KRW,INR,0.3,0.001715597721244964,2202.5764269337415,3.778735098915402,0
AED,INR,0.4,0.10104441520147736,375.69539781640304,37.96192176624484,1
KRW,INR,0.3,-0.007689408416030516,402.7819066087545,-3.0971545825021742,0
THB,INR,0.35,0.004533528568705867,2734.300216645065,12.396028147579045,0
EUR,INR,0.15,0.0514832348278642,6580.393608760195,338.77994941957786,0
USD,INR,0.15,-0.03,3498.845015078287,-104.9653504523486,0
USD,INR,0.15,0.03790141638201128,1372.549076251084,52.02155404373728,0
GBP,INR,0.2,-0.004387255327403035,216.98638505496973,-0.9519746738063423,0
GBP,INR,0.2,-0.010429965975315541,303.2352450558886,-3.162733288449388,0
KRW,INR,0.3,-0.0159448868254546,3913.128280946845,-62.394387573183145,0
EUR,INR,0.15,0.0009235488010124332,1152.0805624110278,1.0640026220844345,0
THB,INR,0.35,-0.011670478214853628,734.9423788954962,-8.577129022072588,0
AED,INR,0.4,0.10994724236717415,665.7445971939558,73.19678258232058,1
KRW,INR,0.3,-0.0009920502229612427,2596.823453784855,-2.5761792863182498,0
GBP,INR,0.2,0.002410298279477149,180.970616715759,0.43619316610591247,0
GBP,INR,0.2,0.043599710165738916,59.77106682314924,2.60600118978632,1
EUR,INR,0.15,0.02336619780480415,2381.3424878507344,55.64291961210468,0
AED,INR,0.4,0.13157285793108592,871.4906346605453,114.66451346246383,1
THB,INR,0.35,0.00279806139428533,183.95908187311252,0.5147288051173304,0
AED,INR,0.4,-0.021054914865547482,698.5329008025826,-14.707550757182302,0
USD,INR,0.15,0.031816348390738686,1579.206559167826,50.24458606742324,0
GBP,INR,0.2,0.055026272603904046,1095.861218171439,60.30115812714797,0
EUR,INR,0.15,-0.03,122.7171620026127,-3.681514860078381,0
AED,INR,0.4,-0.03,8387.578938686513,-251.62736816059538,1
USD,INR,0.15,-0.03,1076.2576104911757,-32.28772831473527,0
THB,INR,0.35,-0.010942846871801451,970.0712606094795,-10.615341259584934,0
AED,INR,0.4,0.020484728451033482,1065.1928672523468,21.82018663364208,0
EUR,INR,0.15,0.012518395203033623,9073.061490173095,113.58016943541196,0
THB,INR,0.35,0.04190807542473153,5297.859615982807,222.02310037624667,0
GBP,INR,0.2,0.07602679374237142,716.7197294949061,54.48990304539747,0
AED,INR,0.4,0.02034843375403582,164.1082262617757,3.339345370580064,1
KRW,INR,0.3,-0.0017306763644661296,794.4103980495283,-1.3748672995904485,0
USD,INR,0.15,0.09284439983556522,2877.196522342223,267.1315843258391,1
EUR,INR,0.15,0.0664508258315638,655.2952031238691,43.54490741104345,1
AED,INR,0.4,0.016955114900524496,801.6686461484637,13.592384007595117,0
THB,INR,0.35,0.03505252924449648,1980.2224056321058,69.41180378402656,1
AED,INR,0.4,0.051856526300673,1525.212224019091,79.09220780895396,0
THB,INR,0.35,0.036698943606457333,1106.7841559625108,40.61780932418866,0
THB,INR,0.35,-0.02796054965023223,4828.5292841392,-135.0083327867744,0
GBP,INR,0.2,0.03185600423083104,655.9390431859564,20.895596934899093,0
KRW,INR,0.3,0.03743576522102596,177.98847509565877,6.663134765729508,0
GBP,INR,0.2,-0.02122325211153648,625.0258226265241,-13.265080609823203,0
THB,INR,0.35,0.07453017065254425,872.9042305626099,65.05770126715915,1
THB,INR,0.35,-0.03,305.87493540592493,-9.176248062177747,0
USD,INR,0.15,0.0014700066826676093,10560.836205573269,15.524499796750744,0
GBP,INR,0.2,-0.0020971506345704386,674.7661708598365,-1.4150863034053711,0
GBP,INR,0.2,0.03789618187341616,411.95698429323613,15.611596800800521,0
EUR,INR,0.15,0.0157592795297343,322.2406172211357,5.07827996262199,1
THB,INR,0.35,0.026613257389643874,219.09736810567566,5.830894650789896,0
USD,INR,0.15,0.02356260574161289,3012.463578833597,70.98149161902423,0
EUR,INR,0.15,0.021002182426666606,459.5669947340099,9.651909860678607,1
USD,INR,0.15,0.027423265874068944,36.505737481774915,1.0011065448916776,0
USD,INR,0.15,0.029309495879165204,74.13721844534835,2.172924498516708,0
GBP,INR,0.2,0.00785014210886717,913.6510716506801,7.17229075037662,0
KRW,INR,0.3,-0.021430857572409333,1993.183563368388,-42.71563306221523,0
USD,INR,0.15,0.035420772225321286,1412.0442333936714,50.01569716311565,0
AED,INR,0.4,0.0029962942094074064,1244.0636609478743,3.7275807434322945,0
GBP,INR,0.2,0.07114303575205205,341.46218273733683,24.292656274456085,1
AED,INR,0.4,0.017231830277145477,811.0593830211408,13.976037632906623,0
USD,INR,0.15,0.014169841613274817,7203.136555165262,102.06730410548174,0
GBP,INR,0.2,-0.02868694565510474,980.1162195554216,-28.116540726073083,0
THB,INR,0.35,-0.0012260048183120147,1971.1801736737984,-2.4166763906851907,0
AED,INR,0.4,0.03897884521068111,285.2726710798621,11.11959928885949,0
EUR,INR,0.15,0.0089387867747061,1221.9138978146768,10.922427789615414,0
THB,INR,0.35,0.05440289248489483,356.7719820492228,19.409427781046695,1
AED,INR,0.4,0.07052308071100885,5811.701076516068,409.85906408739964,1
AED,INR,0.4,0.03962928471241938,272.452395772464,10.797093562647742,0
GBP,INR,0.2,0.022116305094178397,4217.932347509563,93.2850786641256,0
KRW,INR,0.3,0.01048008552413868,107.6941610036642,1.1286440177687616,0
GBP,INR,0.2,0.026683882111366956,826.6114440170512,22.0572023240578,0
GBP,INR,0.2,0.040707516593601896,1407.0134547713549,57.27602355752606,0
KRW,INR,0.3,0.039844341456589584,147.5900677180963,5.880629053761008,0
EUR,INR,0.15,0.031174016481595165,774.8847291253934,24.156269317091418,0
GBP,INR,0.2,0.022841880394832655,300.73050686107405,6.869250268798054,0
EUR,INR,0.15,-0.008239323330509763,407.4410174873582,-3.357038281190227,0
THB,INR,0.35,0.03427668431076177,225.09172629312482,7.715398043113835,1
USD,INR,0.15,0.0483664132171299,1339.129968360645,64.76891340117305,0
AED,INR,0.4,0.029218611365290574,444.3147034661663,12.982258644462238,0
AED,INR,0.4,0.03973773970812795,181.05083291507455,7.194550872318997,1
GBP,INR,0.2,0.021214521981296183,4312.250161890285,91.48232584826948,0
GBP,INR,0.2,0.05347655073635059,3014.044479785186,161.1807025448499,1
AED,INR,0.4,0.00723377128922913,3227.0046476556586,23.34341357042047,0
USD,INR,0.15,0.0425890473105929,509.43581766654535,21.696386140311077,0
THB,INR,0.35,0.04812742113780899,184.86728607568722,8.89718573156841,1
EUR,INR,0.15,0.015020607241861841,210.67248935294066,3.164428719235842,0
THB,INR,0.35,0.038825848515309416,265.86349543125596,10.3223757993646,1
KRW,INR,0.3,0.0032986057893236824,2872.99289777088,9.476871005272848,0
GBP,INR,0.2,0.021153893449056674,2711.119516570134,57.35073338118265,0
AED,INR,0.4,-0.03,82.2781753738517,-2.4683452612155508,0
GBP,INR,0.2,0.04867228343517936,506.72481048362323,24.663453599496457,1
THB,INR,0.35,0.03305433641267716,569.2108938742982,18.81488837588173,0
GBP,INR,0.2,-0.03,294.9238833625919,-8.847716500877755,0
THB,INR,0.35,0.030234001800262533,948.8155941517178,28.6864923817002,0
AED,INR,0.4,-0.0128970641776087,2873.3083738242763,-37.05724249927218,0
GBP,INR,0.2,0.007346699809692099,375.6136195732004,2.759520507436192,0
KRW,INR,0.3,0.014150471196864307,2198.993728330805,31.116797414830312,0
THB,INR,0.35,0.07232080940753628,4197.416156989564,303.56053389375563,1
AED,INR,0.4,-0.03,221.82737721045635,-6.65482131631369,0
USD,INR,0.15,0.026075009734363684,1846.5911467516862,48.149882126940014,1
EUR,INR,0.15,0.007776786668103565,397.1711182876927,3.0887150576555125,0
KRW,INR,0.3,0.0337409417307892,1347.3354137828078,45.46036568827448,1
EUR,INR,0.15,0.006646166825189868,233.43100889029748,1.5514214272572961,0
GBP,INR,0.2,0.02445499333000392,302.25241312501805,7.391580746949906,0
USD,INR,0.15,0.053771026791250696,151.3233045783338,8.136809464622175,0
KRW,INR,0.3,0.03802133396776715,1254.7489721579782,47.70722971613105,1
AED,INR,0.4,0.0010401379242994079,68.45651724081267,0.07120421974762552,0
THB,INR,0.35,-0.03,2873.011252879292,-86.19033758637876,0
EUR,INR,0.15,0.026829925857080467,1282.8068307655233,34.41761215839536,0
GBP,INR,0.2,0.030592305971069204,651.3213757963175,19.92542281385869,0
AED,INR,0.4,0.08068667527153503,349.6538501043206,28.2124066608093,1
GBP,INR,0.2,0.07089962810573108,134.01885583290203,9.501887037708343,0
GBP,INR,0.2,0.02074156443757881,6456.135652874045,133.91035366183695,0
USD,INR,0.15,0.00944593288422864,3437.0916571792495,32.466537110657384,0
USD,INR,0.15,0.014147076914206101,1937.4570026212355,27.40935323404983,0
THB,INR,0.35,0.03380658867581383,143.74748152622294,4.859611981141166,1
KRW,INR,0.3,0.016519026115149948,465.4299456854034,7.688449427550001,0
AED,INR,0.4,0.009978610010749058,1789.2087290767497,17.853816135284855,0
EUR,INR,0.15,0.017719304836133258,855.4131890822438,15.157327058197176,0
GBP,INR,0.2,0.0085873468835198,364.26830093376157,3.12809825878859,0
GBP,INR,0.2,0.08836040220218253,675.0670943333719,59.64919996875543,1
THB,INR,0.35,0.08135826021016321,4764.284797822339,387.6139222965547,1
KRW,INR,0.3,-0.017293735730608398,1881.0481701817391,-32.53034995166749,0
EUR,INR,0.15,0.037499875187587135,685.0833211297363,25.690539035462788,1
KRW,INR,0.3,-0.013999312978601025,1031.1969046087634,-14.436048210182664,0
AED,INR,0.4,0.018204447036803913,453.588483704428,8.257327528101454,1
AED,INR,0.4,0.053124117615785296,1593.5714900923617,84.65707926882885,1
THB,INR,0.35,0.030248325377919272,176.90217122618986,5.350994435310179,0
USD,INR,0.15,-0.010279003003564715,238.7102810808254,-2.4537036962115817,0
USD,INR,0.15,-0.020395582559916976,2056.4858871124825,-41.94322769390674,0
USD,INR,0.15,0.0024019338096156855,223.2779859726399,0.5362989434505805,0
EUR,INR,0.15,-0.018873232875919223,1477.2311671606092,-27.880127829388133,0
AED,INR,0.4,0.029904813579729184,633.1990694517855,18.935700130813636,1
